coating_thickness_um,det_attachment_survival_fraction,det_avalanche_charge_c,det_avalanche_charge_fC,det_collected_primary_electrons_mean,det_collection_fraction_total,det_created_primary_electrons_mean,det_drift_time_ns,det_drift_time_s,det_gas_gain_mean,det_peak_current_a,det_peak_current_nA,det_peak_voltage_mV,det_peak_voltage_v,diethorn_apply_gain_cap,diethorn_delta_v,diethorn_e_min_over_p_v_per_cm_torr,direct_peak_voltage_mV,direct_peak_voltage_v,effective_diameter_um,gain_model,gas_name,muon_closest_approach_mm,sto_fraction_above_threshold,sto_max_peak_voltage_mV,sto_max_peak_voltage_v,sto_mean_gas_gain,sto_mean_peak_voltage_mV,sto_mean_peak_voltage_v,sto_mean_primary_electrons_collected,sto_mean_primary_electrons_created,sto_median_peak_voltage_mV,sto_median_peak_voltage_v,sto_min_peak_voltage_mV,sto_min_peak_voltage_v,sto_n_events,threshold_mV,threshold_v,use_attachment,use_gain_surrogate,wire_core_diameter_um,wire_name,wire_voltage_V
0.3,0.7796384440753278,2.4431288270989054e-17,0.024431288270989053,152.488107444145,0.5457469108527294,279.4117647058824,19.913999999999998,1.9914e-08,1.0,1.0242003054662803e-09,1.0242003054662803,5.121001527331401e-05,5.1210015273314015e-08,False,35.0,50.0,3.712319975593831e-06,3.7123199755938307e-09,8.6,diethorn_like,air_dry_1atm,1.0,0.0,6.615842492856789e-05,6.61584249285679e-08,1.0,5.129024245718487e-05,5.129024245718487e-08,152.727,279.9495,5.104609436112852e-05,5.104609436112852e-08,3.694125249818512e-05,3.6941252498185115e-08,2000,1.0,0.001,True,True,8.0,8um_cf_0p3um_ni,1100.0
0.3,0.7796384440753278,2.4431288270989054e-17,0.024431288270989053,152.488107444145,0.5457469108527294,279.4117647058824,19.913999999999998,1.9914e-08,1.0,1.0242003054662803e-09,1.0242003054662803,5.121001527331401e-05,5.1210015273314015e-08,False,35.0,50.0,3.712319975593831e-06,3.7123199755938307e-09,8.6,diethorn_like,air_dry_1atm,1.0,0.0,6.615842492856789e-05,6.61584249285679e-08,1.0,5.129024245718487e-05,5.129024245718487e-08,152.727,279.9495,5.104609436112852e-05,5.104609436112852e-08,3.694125249818512e-05,3.6941252498185115e-08,2000,1.0,0.001,True,True,8.0,8um_cf_0p3um_ni,1200.0
0.3,0.7796384440753278,2.4431288270989054e-17,0.024431288270989053,152.488107444145,0.5457469108527294,279.4117647058824,19.913999999999998,1.9914e-08,1.0,1.0242003054662803e-09,1.0242003054662803,5.121001527331401e-05,5.1210015273314015e-08,False,35.0,50.0,3.712319975593831e-06,3.7123199755938307e-09,8.6,diethorn_like,air_dry_1atm,1.0,0.0,6.615842492856789e-05,6.61584249285679e-08,1.0,5.129024245718487e-05,5.129024245718487e-08,152.727,279.9495,5.104609436112852e-05,5.104609436112852e-08,3.694125249818512e-05,3.6941252498185115e-08,2000,1.0,0.001,True,True,8.0,8um_cf_0p3um_ni,1300.0
0.3,0.7796384440753278,2.4431288270989054e-17,0.024431288270989053,152.488107444145,0.5457469108527294,279.4117647058824,19.913999999999998,1.9914e-08,1.0,1.0242003054662803e-09,1.0242003054662803,5.121001527331401e-05,5.1210015273314015e-08,False,35.0,50.0,3.712319975593831e-06,3.7123199755938307e-09,8.6,diethorn_like,air_dry_1atm,1.0,0.0,6.615842492856789e-05,6.61584249285679e-08,1.0,5.129024245718487e-05,5.129024245718487e-08,152.727,279.9495,5.104609436112852e-05,5.104609436112852e-08,3.694125249818512e-05,3.6941252498185115e-08,2000,1.0,0.001,True,True,8.0,8um_cf_0p3um_ni,1400.0
0.3,0.7796384440753278,2.4431288270989054e-17,0.024431288270989053,152.488107444145,0.5457469108527294,279.4117647058824,19.913999999999998,1.9914e-08,1.0,1.0242003054662803e-09,1.0242003054662803,5.121001527331401e-05,5.1210015273314015e-08,False,35.0,50.0,3.712319975593831e-06,3.7123199755938307e-09,8.6,diethorn_like,air_dry_1atm,1.0,0.0,6.615842492856789e-05,6.61584249285679e-08,1.0,5.129024245718487e-05,5.129024245718487e-08,152.727,279.9495,5.104609436112852e-05,5.104609436112852e-08,3.694125249818512e-05,3.6941252498185115e-08,2000,1.0,0.001,True,True,8.0,8um_cf_0p3um_ni,1500.0
0.3,0.7796384440753278,2.4431288270989054e-17,0.024431288270989053,152.488107444145,0.5457469108527294,279.4117647058824,19.913999999999998,1.9914e-08,1.0,1.0242003054662803e-09,1.0242003054662803,5.121001527331401e-05,5.1210015273314015e-08,False,35.0,50.0,3.712319975593831e-06,3.7123199755938307e-09,8.6,diethorn_like,air_dry_1atm,1.0,0.0,6.615842492856789e-05,6.61584249285679e-08,1.0,5.129024245718487e-05,5.129024245718487e-08,152.727,279.9495,5.104609436112852e-05,5.104609436112852e-08,3.694125249818512e-05,3.6941252498185115e-08,2000,1.0,0.001,True,True,8.0,8um_cf_0p3um_ni,1600.0
0.3,0.7796384440753278,2.4431288270989054e-17,0.024431288270989053,152.488107444145,0.5457469108527294,279.4117647058824,19.913999999999998,1.9914e-08,1.0,1.0242003054662803e-09,1.0242003054662803,5.121001527331401e-05,5.1210015273314015e-08,False,35.0,50.0,3.712319975593831e-06,3.7123199755938307e-09,8.6,diethorn_like,air_dry_1atm,1.0,0.0,6.615842492856789e-05,6.61584249285679e-08,1.0,5.129024245718487e-05,5.129024245718487e-08,152.727,279.9495,5.104609436112852e-05,5.104609436112852e-08,3.694125249818512e-05,3.6941252498185115e-08,2000,1.0,0.001,True,True,8.0,8um_cf_0p3um_ni,1700.0
0.3,0.7796384440753278,2.4431288270989054e-17,0.024431288270989053,152.488107444145,0.5457469108527294,279.4117647058824,19.913999999999998,1.9914e-08,1.0,1.0242003054662803e-09,1.0242003054662803,5.121001527331401e-05,5.1210015273314015e-08,False,35.0,50.0,3.712319975593831e-06,3.7123199755938307e-09,8.6,diethorn_like,air_dry_1atm,1.0,0.0,6.615842492856789e-05,6.61584249285679e-08,1.0,5.129024245718487e-05,5.129024245718487e-08,152.727,279.9495,5.104609436112852e-05,5.104609436112852e-08,3.694125249818512e-05,3.6941252498185115e-08,2000,1.0,0.001,True,True,8.0,8um_cf_0p3um_ni,1800.0
0.3,0.7796384440753278,2.4431288270989054e-17,0.024431288270989053,152.488107444145,0.5457469108527294,279.4117647058824,19.913999999999998,1.9914e-08,1.0,1.0242003054662803e-09,1.0242003054662803,5.121001527331401e-05,5.1210015273314015e-08,False,35.0,50.0,3.712319975593831e-06,3.7123199755938307e-09,8.6,diethorn_like,air_dry_1atm,1.0,0.0,6.615842492856789e-05,6.61584249285679e-08,1.0,5.129024245718487e-05,5.129024245718487e-08,152.727,279.9495,5.104609436112852e-05,5.104609436112852e-08,3.694125249818512e-05,3.6941252498185115e-08,2000,1.0,0.001,True,True,8.0,8um_cf_0p3um_ni,1900.0
0.3,0.7796384440753278,2.4431288270989054e-17,0.024431288270989053,152.488107444145,0.5457469108527294,279.4117647058824,19.913999999999998,1.9914e-08,1.0,1.0242003054662803e-09,1.0242003054662803,5.121001527331401e-05,5.1210015273314015e-08,False,35.0,50.0,3.712319975593831e-06,3.7123199755938307e-09,8.6,diethorn_like,air_dry_1atm,1.0,0.0,6.615842492856789e-05,6.61584249285679e-08,1.0,5.129024245718487e-05,5.129024245718487e-08,152.727,279.9495,5.104609436112852e-05,5.104609436112852e-08,3.694125249818512e-05,3.6941252498185115e-08,2000,1.0,0.001,True,True,8.0,8um_cf_0p3um_ni,2000.0
0.3,0.7796384440753278,2.4431288270989054e-17,0.024431288270989053,152.488107444145,0.5457469108527294,279.4117647058824,19.913999999999998,1.9914e-08,1.0,1.0242003054662803e-09,1.0242003054662803,5.121001527331401e-05,5.1210015273314015e-08,False,35.0,50.0,3.712319975593831e-06,3.7123199755938307e-09,8.6,diethorn_like,air_dry_1atm,1.0,0.0,6.615842492856789e-05,6.61584249285679e-08,1.0,5.129024245718487e-05,5.129024245718487e-08,152.727,279.9495,5.104609436112852e-05,5.104609436112852e-08,3.694125249818512e-05,3.6941252498185115e-08,2000,1.0,0.001,True,True,8.0,8um_cf_0p3um_ni,2050.0
0.3,0.7796384440753278,2.4431288270989054e-17,0.024431288270989053,152.488107444145,0.5457469108527294,279.4117647058824,19.913999999999998,1.9914e-08,1.0,1.0242003054662803e-09,1.0242003054662803,5.121001527331401e-05,5.1210015273314015e-08,False,35.0,50.0,3.712319975593831e-06,3.7123199755938307e-09,8.6,diethorn_like,air_dry_1atm,1.0,0.0,6.615842492856789e-05,6.61584249285679e-08,1.0,5.129024245718487e-05,5.129024245718487e-08,152.727,279.9495,5.104609436112852e-05,5.104609436112852e-08,3.694125249818512e-05,3.6941252498185115e-08,2000,1.0,0.001,True,True,8.0,8um_cf_0p3um_ni,2100.0
0.3,0.7796384440753278,2.4431288270989054e-17,0.024431288270989053,152.488107444145,0.5457469108527294,279.4117647058824,19.913999999999998,1.9914e-08,1.0,1.0242003054662803e-09,1.0242003054662803,5.121001527331401e-05,5.1210015273314015e-08,False,35.0,50.0,3.712319975593831e-06,3.7123199755938307e-09,8.6,diethorn_like,air_dry_1atm,1.0,0.0,6.615842492856789e-05,6.61584249285679e-08,1.0,5.129024245718487e-05,5.129024245718487e-08,152.727,279.9495,5.104609436112852e-05,5.104609436112852e-08,3.694125249818512e-05,3.6941252498185115e-08,2000,1.0,0.001,True,True,8.0,8um_cf_0p3um_ni,2150.0
